"MONTH","DAY_OF_WEEK","DEP_DEL15","DEP_TIME_BLK","DISTANCE_GROUP","SEGMENT_NUMBER","CONCURRENT_FLIGHTS","NUMBER_OF_SEATS","CARRIER_NAME","AIRPORT_FLIGHTS_MONTH","AIRLINE_FLIGHTS_MONTH","AIRLINE_AIRPORT_FLIGHTS_MONTH","AVG_MONTHLY_PASS_AIRPORT","AVG_MONTHLY_PASS_AIRLINE","FLT_ATTENDANTS_PER_PASS","GROUND_SERV_PER_PASS","PLANE_AGE","DEPARTING_AIRPORT","LATITUDE","LONGITUDE","PREVIOUS_AIRPORT","PRCP","SNOW","SNWD","TMAX","AWND"
11,5,0,"1600-1659",11,3,27,150,"JetBlue Airways",12563,24694,4621,1472200,3190369,0.000160038925478751,0.00012686617611397,14,"Logan International",42.364,-71.006,"Fort Lauderdale-Hollywood International",0.01,0,0,72,20.58
11,5,1,"0800-0859",1,2,43,50,"SkyWest Airlines Inc.",5942,66502,390,780326,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"Washington Dulles International",38.942,-77.458,"Benedum",0,0,0,52,13.65
11,5,0,"0800-0859",1,3,43,66,"Mesa Airlines Inc.",5942,18459,1932,780326,1191889,0,9.13115711617083e-05,13,"Washington Dulles International",38.942,-77.458,"Norfolk International",0,0,0,52,13.65
11,1,0,"0600-0659",7,1,23,173,"United Air Lines Inc.",6491,49915,615,874468,8501631,0.000253804240621594,0.000228985473493263,6,"Tampa International",27.973,-82.535,"NONE",0,0,0,72,3.13
11,1,0,"0600-0659",5,1,23,143,"Southwest Airlines Co.",6491,108130,2423,874468,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"Tampa International",27.973,-82.535,"NONE",0,0,0,72,3.13
11,1,0,"1200-1259",5,2,16,178,"Spirit Air Lines",6491,17350,653,874468,2688839,9.17372392570424e-06,0.000124651073071562,7,"Tampa International",27.973,-82.535,"Dallas Fort Worth Regional",0,0,0,72,3.13
11,1,0,"2000-2059",4,5,9,175,"Southwest Airlines Co.",6491,108130,2423,874468,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Tampa International",27.973,-82.535,"Greater Buffalo International",0,0,0,72,3.13
11,5,0,"0800-0859",2,2,78,160,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,20,"Atlanta Municipal",33.641,-84.427,"Fayetteville Regional/Grannis Field",0,0,0,57,9.17
11,5,0,"1600-1659",3,4,63,180,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,1,"Atlanta Municipal",33.641,-84.427,"Pittsburgh International",0,0,0,57,9.17
11,5,1,"0700-0759",2,1,19,66,"SkyWest Airlines Inc.",6814,66502,586,732595,3472966,3.41926740144364e-05,9.90027880586417e-05,13,"Nashville International",36.127,-86.682,"NONE",0,0,0,68,7.83
11,5,0,"1300-1359",3,3,14,160,"American Airlines Inc.",6814,77179,624,732595,11744595,9.82082928995461e-05,0.000177287219593097,8,"Nashville International",36.127,-86.682,"Dallas Fort Worth Regional",0,0,0,68,7.83
11,1,0,"1800-1859",3,7,10,50,"Endeavor Air Inc.",4263,20783,160,477995,1212846,0,9.35127761744562e-05,15,"Kansas City International",39.298,-94.714,"Cincinnati/Northern Kentucky International",0,0,0,60,8.05
11,1,0,"0800-0859",5,1,79,216,"United Air Lines Inc.",26830,49915,6052,3103410,8501631,0.000253804240621594,0.000228985473493263,15,"Chicago O'Hare International",41.978,-87.906,"NONE",0,0,0,40,5.14
11,1,0,"0800-0859",3,1,79,187,"American Airlines Inc.",26830,77179,5439,3103410,11744595,9.82082928995461e-05,0.000177287219593097,10,"Chicago O'Hare International",41.978,-87.906,"NONE",0,0,0,40,5.14
11,1,0,"1100-1159",4,2,47,228,"Spirit Air Lines",26830,17350,782,3103410,2688839,9.17372392570424e-06,0.000124651073071562,3,"Chicago O'Hare International",41.978,-87.906,"Fort Lauderdale-Hollywood International",0,0,0,40,5.14
11,1,0,"1600-1659",1,3,47,50,"American Eagle Airlines Inc.",26830,25517,5300,3103410,1204766,0.000348407665605004,0.000106867151749004,15,"Chicago O'Hare International",41.978,-87.906,"Cincinnati/Northern Kentucky International",0,0,0,40,5.14
11,1,0,"1500-1559",1,6,12,143,"Southwest Airlines Co.",3207,108130,1092,429725,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"Orange County",33.676,-117.867,"Phoenix Sky Harbor International",0,0,0,92,3.13
11,5,0,"0700-0759",5,1,15,76,"Midwest Airline, Inc.",12418,27026,460,1581456,1529740,1.25293581928874e-06,0.00012382274422797,4,"Minneapolis-St Paul International",44.886,-93.218,"NONE",0,0,0,61,4.25
11,5,0,"1100-1159",2,2,34,50,"SkyWest Airlines Inc.",12418,66502,3274,1581456,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"Minneapolis-St Paul International",44.886,-93.218,"Chisholm/Hibbing",0,0,0,61,4.25
11,5,0,"1700-1759",3,4,33,110,"Delta Air Lines Inc.",12418,79989,5559,1581456,12460183,0.00014416588498786,0.000148660200942204,17,"Minneapolis-St Paul International",44.886,-93.218,"Chicago O'Hare International",0,0,0,61,4.25
11,5,0,"1200-1259",3,3,6,143,"Southwest Airlines Co.",1512,108130,377,171473,13382999,6.17823630146092e-05,9.88941230999822e-05,8,"Boise Air Terminal",43.565,-116.225,"Sacramento International",0,0,0,48,4.92
11,5,0,"1900-1959",2,4,10,172,"American Airlines Inc.",7286,77179,709,1023434,11744595,9.82082928995461e-05,0.000177287219593097,9,"San Diego International Lindbergh Fl",32.733,-117.187,"Phoenix Sky Harbor International",0,0,0,73,4.25
11,5,0,"1100-1159",3,3,31,143,"Southwest Airlines Co.",11407,108130,873,1960746,13382999,6.17823630146092e-05,9.88941230999822e-05,18,"Seattle International",47.447,-122.306,"Phoenix Sky Harbor International",0,0,0,58,5.37
11,5,0,"1500-1559",2,5,6,149,"Delta Air Lines Inc.",2035,79989,232,170270,12460183,0.00014416588498786,0.000148660200942204,31,"Standiford Field",38.18,-85.739,"Atlanta Municipal",0,0,0,39,5.82
11,5,1,"0700-0759",1,2,28,69,"Midwest Airline, Inc.",13490,27026,2542,1208249,1529740,1.25293581928874e-06,0.00012382274422797,12,"LaGuardia",40.779,-73.876,"Ronald Reagan Washington National",0.07,0,0,67,17.22
11,5,0,"1700-1759",7,5,31,143,"Southwest Airlines Co.",13490,108130,1041,1208249,13382999,6.17823630146092e-05,9.88941230999822e-05,14,"LaGuardia",40.779,-73.876,"Dallas Love Field",0.07,0,0,67,17.22
11,4,0,"1300-1359",5,2,5,150,"JetBlue Airways",2257,24694,778,283617,3190369,0.000160038925478751,0.00012686617611397,13,"Palm Beach International",26.682,-80.094,"LaGuardia",0,0,0,78,8.72
11,5,0,"1000-1059",4,3,28,143,"Southwest Airlines Co.",13136,108130,5048,1903352,13382999,6.17823630146092e-05,9.88941230999822e-05,20,"McCarran International",36.08,-115.152,"San Jose International",0,0,0,69,3.58
11,5,0,"2300-2359",7,5,19,142,"United Air Lines Inc.",13136,49915,1176,1903352,8501631,0.000253804240621594,0.000228985473493263,20,"McCarran International",36.08,-115.152,"Chicago O'Hare International",0,0,0,69,3.58
11,1,0,"1400-1459",4,3,27,143,"Southwest Airlines Co.",20118,108130,5783,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Stapleton International",39.774,-104.88,"Portland International",0,0,0,67,10.74
11,1,0,"1900-1959",2,4,54,154,"United Air Lines Inc.",20118,49915,5518,2743323,8501631,0.000253804240621594,0.000228985473493263,20,"Stapleton International",39.774,-104.88,"Nashville International",0,0,0,67,10.74
11,1,0,"1700-1759",5,6,73,143,"Southwest Airlines Co.",20118,108130,5783,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Stapleton International",39.774,-104.88,"Salt Lake City International",0,0,0,67,10.74
11,5,0,"0600-0659",1,1,9,70,"Comair Inc.",2003,23395,347,165894,1245396,0,8.99981056904297e-05,16,"Norfolk International",36.896,-76.201,"NONE",0.25,0,0,60,6.49
11,1,0,"2000-2059",3,6,13,175,"Southwest Airlines Co.",7286,108130,3155,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,5,"San Diego International Lindbergh Fl",32.733,-117.187,"San Jose International",0,0,0,91,3.58
11,4,0,"1100-1159",3,3,12,76,"SkyWest Airlines Inc.",5061,66502,848,800302,3472966,3.41926740144364e-05,9.90027880586417e-05,3,"Portland International",45.589,-122.595,"Reno/Tahoe International",0,0,0,57,5.59
11,1,0,"2000-2059",1,5,15,76,"Mesa Airlines Inc.",14016,18459,1431,1827202,1191889,0,9.13115711617083e-05,4,"Phoenix Sky Harbor International",33.436,-112.009,"Dallas Fort Worth Regional",0,0,0,85,3.8
11,5,1,"1000-1059",3,2,11,180,"Delta Air Lines Inc.",9031,79989,3937,1065782,12460183,0.00014416588498786,0.000148660200942204,4,"Salt Lake City International",40.784,-111.967,"Sacramento International",0,0,0,62,2.46
11,5,0,"1500-1559",3,4,34,70,"SkyWest Airlines Inc.",9031,66502,3491,1065782,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"Salt Lake City International",40.784,-111.967,"Billings Logan International",0,0,0,62,2.46
11,5,0,"1800-1859",3,6,3,143,"Southwest Airlines Co.",9031,108130,718,1065782,13382999,6.17823630146092e-05,9.88941230999822e-05,9,"Salt Lake City International",40.784,-111.967,"Lambert-St. Louis International",0,0,0,62,2.46
11,1,1,"2200-2259",3,1,51,79,"Mesa Airlines Inc.",24926,18459,3236,2907365,1191889,0,9.13115711617083e-05,14,"Dallas Fort Worth Regional",32.894,-97.03,"NONE",0,0,0,71,4.03
11,1,0,"0700-0759",2,2,62,44,"American Eagle Airlines Inc.",24926,25517,4903,2907365,1204766,0.000348407665605004,0.000106867151749004,17,"Dallas Fort Worth Regional",32.894,-97.03,"San Angelo Regional/Mathis Field",0,0,0,71,4.03
11,1,0,"0700-0759",1,2,62,76,"American Eagle Airlines Inc.",24926,25517,4903,2907365,1204766,0.000348407665605004,0.000106867151749004,3,"Dallas Fort Worth Regional",32.894,-97.03,"Adams Field",0,0,0,71,4.03
11,1,0,"1600-1659",1,6,72,44,"American Eagle Airlines Inc.",24926,25517,4903,2907365,1204766,0.000348407665605004,0.000106867151749004,17,"Dallas Fort Worth Regional",32.894,-97.03,"Abilene Regional",0,0,0,71,4.03
11,6,0,"1900-1959",3,4,15,143,"Southwest Airlines Co.",8800,108130,5999,1093478,13382999,6.17823630146092e-05,9.88941230999822e-05,19,"Friendship International",39.176,-76.671,"Fort Lauderdale-Hollywood International",0,0,0,44,3.36
11,5,0,"0800-0859",6,1,14,76,"SkyWest Airlines Inc.",5954,66502,277,673221,3472966,3.41926740144364e-05,9.90027880586417e-05,4,"Dallas Love Field",32.847,-96.853,"NONE",0,0,0,61,6.04
11,5,0,"1700-1759",4,3,11,175,"Southwest Airlines Co.",5954,108130,5542,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,3,"Dallas Love Field",32.847,-96.853,"Atlanta Municipal",0,0,0,61,6.04
11,5,1,"2100-2159",1,9,13,143,"Southwest Airlines Co.",5954,108130,5542,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,20,"Dallas Love Field",32.847,-96.853,"Lubbock Regional",0,0,0,61,6.04
11,1,0,"0700-0759",6,1,23,132,"Delta Air Lines Inc.",6814,79989,706,732595,12460183,0.00014416588498786,0.000148660200942204,18,"Nashville International",36.127,-86.682,"NONE",0,0,0,53,3.8
11,1,0,"1800-1859",1,3,15,180,"Delta Air Lines Inc.",6814,79989,706,732595,12460183,0.00014416588498786,0.000148660200942204,5,"Nashville International",36.127,-86.682,"Atlanta Municipal",0,0,0,53,3.8
11,5,0,"1300-1359",4,3,12,175,"Southwest Airlines Co.",5061,108130,1011,800302,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"Portland International",45.589,-122.595,"Stapleton International",0,0,0,62,5.14
11,5,0,"1600-1659",3,4,8,173,"United Air Lines Inc.",5061,49915,552,800302,8501631,0.000253804240621594,0.000228985473493263,5,"Portland International",45.589,-122.595,"San Francisco International",0,0,0,62,5.14
11,6,1,"0700-0759",2,1,10,142,"United Air Lines Inc.",2550,49915,84,259669,8501631,0.000253804240621594,0.000228985473493263,22,"Hollywood-Burbank Midpoint",34.2,-118.358,"NONE",0,0,0,40,4.47
11,6,0,"1000-1059",3,2,12,175,"Southwest Airlines Co.",5954,108130,5542,673221,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"Dallas Love Field",32.847,-96.853,"Stapleton International",0,0,0,69,4.92
11,5,0,"1900-1959",3,1,21,173,"United Air Lines Inc.",13392,49915,4406,1908862,8501631,0.000253804240621594,0.000228985473493263,10,"San Francisco International",37.619,-122.375,"NONE",0,0,0,73,3.13
11,5,0,"0700-0759",2,1,25,175,"Southwest Airlines Co.",13392,108130,1125,1908862,13382999,6.17823630146092e-05,9.88941230999822e-05,4,"San Francisco International",37.619,-122.375,"NONE",0,0,0,73,3.13
11,5,0,"2300-2359",11,3,17,169,"United Air Lines Inc.",13392,49915,4406,1908862,8501631,0.000253804240621594,0.000228985473493263,20,"San Francisco International",37.619,-122.375,"Logan International",0,0,0,73,3.13
11,5,0,"1800-1859",2,5,19,50,"SkyWest Airlines Inc.",13392,66502,3095,1908862,3472966,3.41926740144364e-05,9.90027880586417e-05,2,"San Francisco International",37.619,-122.375,"Boise Air Terminal",0,0,0,73,3.13
11,5,0,"2000-2059",2,5,2,143,"Southwest Airlines Co.",4263,108130,1800,477995,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Kansas City International",39.298,-94.714,"Orlando International",0,0,0,55,9.17
11,6,0,"0700-0759",4,1,13,186,"Frontier Airlines Inc.",3780,12129,256,364314,1857122,0.000115725648276774,7.1346948724339e-06,0,"Cincinnati/Northern Kentucky International",39.048,-84.669,"NONE",0,0,0,48,3.8
11,1,1,"1700-1759",2,5,10,129,"Atlantic Southeast Airlines",2001,11090,109,204691,473794,0,0.000199805365653493,11,"Greater Buffalo International",42.941,-78.736,"Newark Liberty International",0,0,2,41,4.7
11,5,0,"2200-2259",11,2,23,169,"United Air Lines Inc.",17358,49915,2183,2780593,8501631,0.000253804240621594,0.000228985473493263,22,"Los Angeles International",33.942,-118.408,"Newark Liberty International",0,0,0,82,7.38
11,5,0,"1000-1059",10,2,37,169,"United Air Lines Inc.",17358,49915,2183,2780593,8501631,0.000253804240621594,0.000228985473493263,21,"Los Angeles International",33.942,-118.408,"Newark Liberty International",0,0,0,82,7.38
11,5,0,"0700-0759",10,1,39,181,"Alaska Airlines Inc.",11407,20832,5479,1960746,2884187,3.23314615661123e-05,0.000174601449726556,6,"Seattle International",47.447,-122.306,"NONE",0,0,0,56,10.74
11,5,1,"1200-1259",3,3,14,172,"American Airlines Inc.",4956,77179,306,614236,11744595,9.82082928995461e-05,0.000177287219593097,9,"San Jose International",37.363,-121.941,"Phoenix Sky Harbor International",0,0,0,74,4.03
11,6,0,"1300-1359",3,3,5,149,"Delta Air Lines Inc.",3798,79989,309,404265,12460183,0.00014416588498786,0.000148660200942204,29,"Cleveland-Hopkins International",41.411,-81.849,"Atlanta Municipal",0,0,0,40,10.51
11,6,0,"1400-1459",2,4,9,143,"Southwest Airlines Co.",3798,108130,511,404265,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Cleveland-Hopkins International",41.411,-81.849,"Orlando International",0,0,0,40,10.51
11,5,0,"2200-2259",10,5,9,173,"United Air Lines Inc.",7286,49915,799,1023434,8501631,0.000253804240621594,0.000228985473493263,7,"San Diego International Lindbergh Fl",32.733,-117.187,"Houston Intercontinental",0,0,0,75,2.46
11,5,0,"2000-2059",3,8,11,143,"Southwest Airlines Co.",7286,108130,3155,1023434,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"San Diego International Lindbergh Fl",32.733,-117.187,"San Jose International",0,0,0,75,2.46
11,6,0,"2200-2259",1,1,56,128,"American Airlines Inc.",19569,77179,8432,2006675,11744595,9.82082928995461e-05,0.000177287219593097,16,"Douglas Municipal",35.219,-80.936,"NONE",0,0,0,51,4.03
11,6,0,"0700-0759",4,1,48,187,"American Airlines Inc.",19569,77179,8432,2006675,11744595,9.82082928995461e-05,0.000177287219593097,17,"Douglas Municipal",35.219,-80.936,"NONE",0,0,0,51,4.03
11,6,0,"0900-0959",1,2,61,70,"Comair Inc.",19569,23395,7838,2006675,1245396,0,8.99981056904297e-05,15,"Douglas Municipal",35.219,-80.936,"Michiana Regional",0,0,0,51,4.03
11,6,0,"1100-1159",6,3,8,143,"Southwest Airlines Co.",5467,108130,1953,690385,13382999,6.17823630146092e-05,9.88941230999822e-05,12,"Austin - Bergstrom International",30.194,-97.67,"Atlanta Municipal",0,0,0,70,2.91
11,6,0,"0800-0859",7,1,53,191,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,3,"Atlanta Municipal",33.641,-84.427,"NONE",0,0,0,56,6.04
11,6,0,"1400-1459",5,2,41,180,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,0,"Atlanta Municipal",33.641,-84.427,"Kansas City International",0,0,0,56,6.04
11,6,0,"2100-2159",4,3,39,191,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,0,"Atlanta Municipal",33.641,-84.427,"San Diego International Lindbergh Fl",0,0,0,56,6.04
11,6,0,"2100-2159",4,4,39,158,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,20,"Atlanta Municipal",33.641,-84.427,"Bradley International",0,0,0,56,6.04
11,1,1,"1500-1559",3,5,36,69,"Endeavor Air Inc.",13490,20783,2388,1208249,1212846,0,9.35127761744562e-05,15,"LaGuardia",40.779,-73.876,"Rochester Monroe County",0.43,0,0,43,11.41
11,1,1,"2000-2059",3,6,24,76,"Midwest Airline, Inc.",13490,27026,2542,1208249,1529740,1.25293581928874e-06,0.00012382274422797,11,"LaGuardia",40.779,-73.876,"Portland International Jetport",0.43,0,0,43,11.41
11,5,0,"0001-0559",1,1,4,128,"American Airlines Inc.",14858,77179,679,1690031,11744595,9.82082928995461e-05,0.000177287219593097,14,"Houston Intercontinental",29.983,-95.34,"NONE",0,0,0,86,5.59
11,5,0,"0600-0659",2,1,13,70,"SkyWest Airlines Inc.",4165,66502,108,385767,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"Pittsburgh International",40.497,-80.236,"NONE",0,0,0,41,10.07
11,5,0,"0800-0859",2,1,10,150,"American Airlines Inc.",4165,77179,635,385767,11744595,9.82082928995461e-05,0.000177287219593097,10,"Pittsburgh International",40.497,-80.236,"NONE",0,0,0,41,10.07
11,5,0,"1500-1559",4,3,12,175,"Southwest Airlines Co.",4165,108130,839,385767,13382999,6.17823630146092e-05,9.88941230999822e-05,2,"Pittsburgh International",40.497,-80.236,"William P Hobby",0,0,0,41,10.07
11,1,0,"1400-1459",3,1,17,143,"Southwest Airlines Co.",8495,108130,2055,1391212,13382999,6.17823630146092e-05,9.88941230999822e-05,13,"Fort Lauderdale-Hollywood International",26.074,-80.152,"NONE",0,0,0,74,6.04
11,1,0,"2200-2259",3,2,12,228,"Spirit Air Lines",8495,17350,1818,1391212,2688839,9.17372392570424e-06,0.000124651073071562,2,"Fort Lauderdale-Hollywood International",26.074,-80.152,"Newark Liberty International",0,0,0,74,6.04
11,6,0,"1700-1759",1,1,19,162,"JetBlue Airways",12563,24694,4621,1472200,3190369,0.000160038925478751,0.00012686617611397,15,"Logan International",42.364,-71.006,"NONE",0,0,0,41,9.62
11,6,0,"0900-0959",4,1,19,70,"SkyWest Airlines Inc.",12563,66502,149,1472200,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"Logan International",42.364,-71.006,"NONE",0,0,0,41,9.62
11,6,0,"1000-1059",3,2,16,180,"Frontier Airlines Inc.",12563,12129,72,1472200,1857122,0.000115725648276774,7.1346948724339e-06,9,"Logan International",42.364,-71.006,"Raleigh-Durham International",0,0,0,41,9.62
11,6,0,"1300-1359",4,2,10,70,"SkyWest Airlines Inc.",12563,66502,149,1472200,3472966,3.41926740144364e-05,9.90027880586417e-05,1,"Logan International",42.364,-71.006,"General Mitchell Field",0,0,0,41,9.62
11,6,0,"0700-0759",3,1,5,76,"SkyWest Airlines Inc.",1512,66502,740,171473,3472966,3.41926740144364e-05,9.90027880586417e-05,2,"Boise Air Terminal",43.565,-116.225,"NONE",0,0,0,57,2.91
11,6,0,"1000-1059",2,2,8,76,"Endeavor Air Inc.",2001,20783,167,204691,1212846,0,9.35127761744562e-05,12,"Greater Buffalo International",42.941,-78.736,"John F. Kennedy International",0.02,0.2,0,39,13.42
11,1,0,"1700-1759",3,4,12,145,"Spirit Air Lines",4743,17350,549,564680,2688839,9.17372392570424e-06,0.000124651073071562,14,"Louis Armstrong New Orleans International",29.991,-90.251,"Minneapolis-St Paul International",0,0,0,71,3.13
11,5,1,"0600-0659",2,1,16,143,"Southwest Airlines Co.",6486,108130,6044,819756,13382999,6.17823630146092e-05,9.88941230999822e-05,15,"Chicago Midway International",41.785,-87.752,"NONE",0.01,0,2,44,9.62
11,5,0,"0001-0559",5,1,11,129,"Southwest Airlines Co.",4263,108130,1800,477995,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Kansas City International",39.298,-94.714,"NONE",0,0,0,45,9.84
11,5,0,"0900-0959",2,3,8,128,"American Airlines Inc.",4263,77179,422,477995,11744595,9.82082928995461e-05,0.000177287219593097,19,"Kansas City International",39.298,-94.714,"Chicago O'Hare International",0,0,0,45,9.84
11,5,0,"0900-0959",4,2,31,132,"Delta Air Lines Inc.",12418,79989,5559,1581456,12460183,0.00014416588498786,0.000148660200942204,18,"Minneapolis-St Paul International",44.886,-93.218,"Ronald Reagan Washington National",0,0,0,60,13.42
11,5,0,"0800-0859",3,2,30,110,"Delta Air Lines Inc.",12418,79989,5559,1581456,12460183,0.00014416588498786,0.000148660200942204,18,"Minneapolis-St Paul International",44.886,-93.218,"Douglas Municipal",0,0,0,60,13.42
11,5,0,"0900-0959",2,2,9,143,"Southwest Airlines Co.",4104,108130,1104,344196,13382999,6.17823630146092e-05,9.88941230999822e-05,11,"Port Columbus International",39.991,-82.878,"Orlando International",0,0,0,37,5.14
11,5,0,"0800-0859",8,1,59,180,"Delta Air Lines Inc.",13199,79989,4894,1486066,12460183,0.00014416588498786,0.000148660200942204,2,"Detroit Metro Wayne County",42.217,-83.344,"NONE",0,0,0,39,7.61
11,5,0,"1000-1059",1,3,37,129,"SkyWest Airlines Inc.",13199,66502,3771,1486066,3472966,3.41926740144364e-05,9.90027880586417e-05,11,"Detroit Metro Wayne County",42.217,-83.344,"Chicago O'Hare International",0,0,0,39,7.61
11,5,1,"1700-1759",2,4,40,132,"Delta Air Lines Inc.",13199,79989,4894,1486066,12460183,0.00014416588498786,0.000148660200942204,16,"Detroit Metro Wayne County",42.217,-83.344,"Chicago O'Hare International",0,0,0,39,7.61
11,5,0,"1500-1559",2,5,47,76,"SkyWest Airlines Inc.",13199,66502,3771,1486066,3472966,3.41926740144364e-05,9.90027880586417e-05,12,"Detroit Metro Wayne County",42.217,-83.344,"Truax Field",0,0,0,39,7.61
11,5,0,"0600-0659",3,1,30,143,"Southwest Airlines Co.",20118,108130,5783,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,8,"Stapleton International",39.774,-104.88,"NONE",0,0,3.1,34,8.95
11,5,1,"1100-1159",5,3,50,143,"Southwest Airlines Co.",20118,108130,5783,2743323,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Stapleton International",39.774,-104.88,"Atlanta Municipal",0,0,3.1,34,8.95
11,5,0,"1600-1659",3,3,32,180,"Delta Air Lines Inc.",20118,79989,959,2743323,12460183,0.00014416588498786,0.000148660200942204,3,"Stapleton International",39.774,-104.88,"Minneapolis-St Paul International",0,0,3.1,34,8.95
11,5,0,"1400-1459",3,3,26,187,"American Airlines Inc.",20118,77179,810,2743323,11744595,9.82082928995461e-05,0.000177287219593097,7,"Stapleton International",39.774,-104.88,"Dallas Fort Worth Regional",0,0,3.1,34,8.95
11,5,0,"1000-1059",1,3,28,100,"JetBlue Airways",12563,24694,4621,1472200,3190369,0.000160038925478751,0.00012686617611397,13,"Logan International",42.364,-71.006,"Ronald Reagan Washington National",0,0,0,42,16.78
11,1,0,"1200-1259",1,3,9,160,"American Airlines Inc.",3240,77179,670,401950,11744595,9.82082928995461e-05,0.000177287219593097,19,"San Antonio International",29.533,-98.469,"Dallas Fort Worth Regional",0,0,0,74,3.58
11,5,0,"1400-1459",1,4,3,149,"Delta Air Lines Inc.",1361,79989,293,121022,12460183,0.00014416588498786,0.000148660200942204,31,"Savannah/Hilton Head International",32.127,-81.202,"Atlanta Municipal",0.52,0,0,68,9.84
11,5,0,"0600-0659",9,1,23,180,"Delta Air Lines Inc.",14016,79989,697,1827202,12460183,0.00014416588498786,0.000148660200942204,1,"Phoenix Sky Harbor International",33.436,-112.009,"NONE",0,0,0,81,2.46
11,5,0,"2100-2159",2,6,18,175,"Southwest Airlines Co.",14016,108130,4776,1827202,13382999,6.17823630146092e-05,9.88941230999822e-05,5,"Phoenix Sky Harbor International",33.436,-112.009,"Dallas Love Field",0,0,0,81,2.46
11,5,0,"1600-1659",1,6,25,66,"SkyWest Airlines Inc.",14016,66502,1183,1827202,3472966,3.41926740144364e-05,9.90027880586417e-05,15,"Phoenix Sky Harbor International",33.436,-112.009,"Flagstaff Pulliam",0,0,0,81,2.46
11,5,0,"1900-1959",2,6,2,66,"Mesa Airlines Inc.",1229,18459,52,105972,1191889,0,9.13115711617083e-05,17,"Syracuse Hancock International",43.111,-76.102,"Washington Dulles International",0.06,1.9,1.2,31,8.5
11,4,0,"1200-1259",4,3,10,143,"Southwest Airlines Co.",4743,108130,1659,564680,13382999,6.17823630146092e-05,9.88941230999822e-05,16,"Louis Armstrong New Orleans International",29.991,-90.251,"Austin - Bergstrom International",0,0,0,79,6.71
11,5,0,"0800-0859",4,1,11,120,"United Air Lines Inc.",14858,49915,4747,1690031,8501631,0.000253804240621594,0.000228985473493263,17,"Houston Intercontinental",29.983,-95.34,"NONE",0,0,0,85,5.82
11,5,1,"1200-1259",1,2,51,129,"Atlantic Southeast Airlines",14858,11090,3065,1690031,473794,0,0.000199805365653493,11,"Houston Intercontinental",29.983,-95.34,"England AFB",0,0,0,85,5.82
11,5,0,"1300-1359",4,2,15,175,"Southwest Airlines Co.",6814,108130,3175,732595,13382999,6.17823630146092e-05,9.88941230999822e-05,1,"Nashville International",36.127,-86.682,"San Jose International",0.94,0,0,66,10.51
11,5,0,"1600-1659",2,2,6,50,"SkyWest Airlines Inc.",2550,66502,357,259669,3472966,3.41926740144364e-05,9.90027880586417e-05,16,"Hollywood-Burbank Midpoint",34.2,-118.358,"San Francisco International",0,0,0,36,11.41
11,5,0,"0900-0959",3,2,84,76,"Endeavor Air Inc.",31151,20783,3045,4365661,1212846,0,9.35127761744562e-05,11,"Atlanta Municipal",33.641,-84.427,"Baton Rouge Metropolitan/Ryan Field",0,0,0,58,11.86
11,5,0,"1100-1159",2,2,51,180,"Delta Air Lines Inc.",31151,79989,19506,4365661,12460183,0.00014416588498786,0.000148660200942204,5,"Atlanta Municipal",33.641,-84.427,"Palm Beach International",0,0,0,58,11.86
11,5,0,"1800-1859",3,4,44,128,"American Airlines Inc.",31151,77179,1058,4365661,11744595,9.82082928995461e-05,0.000177287219593097,19,"Atlanta Municipal",33.641,-84.427,"Miami International",0,0,0,58,11.86
11,5,0,"1600-1659",2,5,4,100,"JetBlue Airways",2001,24694,341,204691,3190369,0.000160038925478751,0.00012686617611397,14,"Greater Buffalo International",42.941,-78.736,"John F. Kennedy International",0,0,0,32,6.71
